FIPS,State,Name,COUNTY/TOWN,Bull,Base,Bear,RHG_HurrGDP_2020,RHG_HurrGDP_2030,RHG_HurrGDP_2040,RHG_HurrGDP_2050,RHG_HurrGDP_2060,RHG_HurrGDP_2070,RHG_HurrGDP_2080,RHG_HurrGDP_2090
51021,VA,Virginia,Bland County,-0.007603186,-0.012671976,-0.025343953,0.007163637,0.006937271,0.007099936,0.007306206,0.008321638,0.009314186,0.010383339,0.011655173
51023,VA,Virginia,Botetourt County,-0.048896576,-0.078674521,-0.144660067,0.009109925,0.009056383,0.00948367,0.009764798,0.010894243,0.012050483,0.013630003,0.015231699
51025,VA,Virginia,Brunswick County,-0.004528484,-0.007388845,-0.014063858,0.016621653,0.016925818,0.017612068,0.019214716,0.021802917,0.024647789,0.027323505,0.030509964
51027,VA,Virginia,Buchanan County,-0.007828152,-0.012663023,-0.023598505,0.005467203,0.005263545,0.005269826,0.005280918,0.006113855,0.006890987,0.007851066,0.008596807
51029,VA,Virginia,Buckingham County,-0.007024751,-0.011332315,-0.020974421,0.011867661,0.012063918,0.012562347,0.01335351,0.015041794,0.016966446,0.019179426,0.02158929
51031,VA,Virginia,Campbell County,-0.028213313,-0.045488358,-0.084074477,0.011509428,0.011720483,0.012282603,0.012910021,0.014511182,0.016423412,0.018345956,0.020621371
51033,VA,Virginia,Caroline County,-0.034217833,-0.054875588,-0.10005758,0.013676307,0.014156318,0.014779065,0.016006741,0.017828537,0.01967082,0.022064432,0.024848774
51035,VA,Virginia,Carroll County,-0.028213313,-0.045488358,-0.084074477,0.008607522,0.008473355,0.008706379,0.009204241,0.010603655,0.012108907,0.013678644,0.015168977
51036,VA,Virginia,Charles City County,-0.007462396,-0.012437327,-0.024874655,0.017204683,0.017574853,0.018485297,0.02015946,0.022179106,0.024714966,0.02753398,0.030793076
51037,VA,Virginia,Charlotte County,-0.011160324,-0.018144739,-0.034238374,0.013475146,0.013801846,0.014429559,0.015399814,0.017440744,0.019591208,0.021874171,0.024401063
51041,VA,Virginia,Chesterfield County,-0.037245606,-0.059961093,-0.110405062,0.015232563,0.01557613,0.016515637,0.017826788,0.01987434,0.022182396,0.024851175,0.027747237
51043,VA,Virginia,Clarke County,-0.042643859,-0.068551769,-0.125757557,0.008767658,0.008779946,0.009189335,0.009716255,0.01086582,0.012194055,0.013656928,0.015397232
51045,VA,Virginia,Craig County,-0.005423076,-0.00903846,-0.01807692,0.008474139,0.008329918,0.008553193,0.008786269,0.009742171,0.010851983,0.012182385,0.013521909
51047,VA,Virginia,Culpeper County,-0.025343418,-0.040811192,-0.075197117,0.010843835,0.010996975,0.011601715,0.01217449,0.013680743,0.015322326,0.017283618,0.019239085
51049,VA,Virginia,Cumberland County,-0.005961449,-0.009935748,-0.019871496,0.012764108,0.013017125,0.013602394,0.014426602,0.016229569,0.018294875,0.020621231,0.023330997
51051,VA,Virginia,Dickenson County,-0.012796126,-0.020582618,-0.037816071,0.005086365,0.004833029,0.004885929,0.004820416,0.005751902,0.006767001,0.007711557,0.008472484
51053,VA,Virginia,Dinwiddie County,-0.028213313,-0.045488358,-0.084074477,0.016120346,0.016398796,0.017195623,0.018747332,0.0208976,0.023439295,0.026249682,0.029449142
51057,VA,Virginia,Essex County,-0.024614742,-0.039550775,-0.072469476,0.014957723,0.015348341,0.016291986,0.01776252,0.019630477,0.021575804,0.024096528,0.026871437
51059,VA,Virginia,Fairfax County,-0.028213313,-0.045488358,-0.084074477,0.011364012,0.011547534,0.0121237,0.012768987,0.014202156,0.015781687,0.01770281,0.019944159
51061,VA,Virginia,Fauquier County,-0.025824642,-0.041606035,-0.076754412,0.010176483,0.010291353,0.010866506,0.011489734,0.012826416,0.014388736,0.016231587,0.018197411
51063,VA,Virginia,Floyd County,-0.02562828,-0.041316293,-0.076343801,0.009276602,0.009145066,0.009503792,0.009876178,0.011194476,0.012783897,0.014299159,0.015999558
51065,VA,Virginia,Fluvanna County,-0.021036866,-0.033709247,-0.061333612,0.011836742,0.011947672,0.012422253,0.013174382,0.014841283,0.016730502,0.018796917,0.021209163
51067,VA,Virginia,Franklin County,-0.022805764,-0.036799685,-0.068154722,0.010100663,0.010201566,0.010584992,0.011220504,0.012563996,0.01423359,0.016016312,0.017863241
51069,VA,Virginia,Frederick County,-0.028213313,-0.045488358,-0.084074477,0.008209129,0.008301563,0.008700472,0.009257047,0.010295812,0.01148074,0.01284015,0.014302531
51071,VA,Virginia,Giles County,-0.015189084,-0.024552774,-0.045674897,0.007858867,0.00772508,0.007932383,0.008137391,0.009048597,0.010268417,0.0114103,0.012645654
51073,VA,Virginia,Gloucester County,-0.025135695,-0.040284821,-0.073333622,0.018837612,0.01927966,0.020337999,0.022221293,0.024176295,0.026656006,0.02966086,0.032875728
51075,VA,Virginia,Goochland County,-0.02580709,-0.041754838,-0.077853273,0.013174287,0.013433805,0.014038679,0.015056465,0.01695752,0.018943913,0.021246207,0.023823999
51077,VA,Virginia,Grayson County,-0.004988315,-0.008313858,-0.016627716,0.00793962,0.007678606,0.00788075,0.008070282,0.009449511,0.010807472,0.012255427,0.01377464
51079,VA,Virginia,Greene County,-0.018065785,-0.029347381,-0.055264587,0.010091981,0.010228206,0.010600004,0.011112657,0.012576233,0.014151474,0.015902316,0.017823523
51081,VA,Virginia,Greensville County,-0.028213313,-0.045488358,-0.084074477,0.018071416,0.018259729,0.019218191,0.021074682,0.0236407,0.026335279,0.02958539,0.032925543
51083,VA,Virginia,Halifax County,-0.013719397,-0.022115701,-0.040856577,0.013455082,0.013942906,0.014551037,0.015517553,0.017638434,0.01984659,0.022144242,0.024797152
51085,VA,Virginia,Hanover County,-0.049687773,-0.079686269,-0.145302455,0.014417186,0.014742684,0.015566648,0.016818092,0.018805035,0.020875875,0.02331554,0.026066555
51087,VA,Virginia,Henrico County,-0.034110355,-0.055010517,-0.101740697,0.015535364,0.015837683,0.016715989,0.018128065,0.020218996,0.022347269,0.025001899,0.027965152
51089,VA,Virginia,Henry County,-0.028213313,-0.045488358,-0.084074477,0.010852875,0.011050772,0.011413098,0.01238192,0.014068925,0.015871005,0.017723043,0.019898511
51091,VA,Virginia,Highland County,0,0,0,0.007310751,0.007466319,0.007804847,0.008225726,0.009086677,0.009974036,0.011298821,0.012478533
51093,VA,Virginia,Isle of Wight County,-0.019138342,-0.031252478,-0.059603546,0.020114906,0.020320779,0.02121877,0.02332126,0.025740649,0.028631342,0.031748266,0.035637017
51095,VA,Virginia,James City County,-0.028213313,-0.045488358,-0.084074477,0.018364179,0.018822302,0.019850498,0.021522773,0.023649218,0.026136372,0.028964156,0.032465771
51097,VA,Virginia,King and Queen County,-0.006285585,-0.010475975,-0.02095195,0.016291439,0.01665416,0.017584032,0.019143496,0.021117379,0.023173889,0.025943615,0.028896152
51099,VA,Virginia,King George County,-0.010833519,-0.01752518,-0.032662279,0.013268924,0.013669518,0.014441782,0.015512045,0.017254128,0.019078314,0.021203666,0.023825714
51101,VA,Virginia,King William County,-0.017521279,-0.028379961,-0.053060155,0.015761926,0.01598847,0.016983221,0.018515445,0.020470876,0.02260033,0.02522893,0.028102678
51103,VA,Virginia,Lancaster County,-0.017080686,-0.027439108,-0.050249052,0.017796226,0.018202521,0.019302654,0.020799833,0.022834659,0.02505744,0.027890344,0.031011086
51105,VA,Virginia,Lee County,-0.012690698,-0.020490209,-0.038006124,0.003899162,0.003651385,0.003744207,0.004043317,0.005061452,0.006153091,0.007199374,0.008302009
51107,VA,Virginia,Loudoun County,-0.0467936,-0.075472747,-0.139620853,0.009695904,0.009943843,0.010339994,0.010839838,0.01216852,0.013497374,0.015137025,0.017088347
51109,VA,Virginia,Louisa County,-0.008524862,-0.013868523,-0.026208929,0.012336007,0.012663271,0.013187076,0.014026315,0.015743022,0.01765312,0.019773375,0.022153734
51111,VA,Virginia,Lunenburg County,-0.005288089,-0.008813481,-0.017626962,0.014667192,0.015049953,0.015810349,0.017012254,0.019144241,0.021630936,0.024150102,0.026967221
51113,VA,Virginia,Madison County,-0.045591237,-0.073159696,-0.133603746,0.010035739,0.010251781,0.010674694,0.011172865,0.012710475,0.014210553,0.016075261,0.017976184
51115,VA,Virginia,Mathews County,-0.029256116,-0.046926992,-0.085604573,0.019233705,0.019553462,0.020862044,0.022649361,0.024791204,0.027164871,0.030091021,0.033369452
51117,VA,Virginia,Mecklenburg County,-0.020726442,-0.033358021,-0.061378819,0.015141466,0.015538491,0.016193232,0.017428524,0.019906392,0.022629573,0.025238215,0.028207606
51119,VA,Virginia,Middlesex County,-0.037501614,-0.059992393,-0.108688449,0.017679805,0.018014115,0.019213291,0.020765247,0.022837642,0.02499056,0.027965791,0.031207464
51121,VA,Virginia,Montgomery County,-0.028213313,-0.045488358,-0.084074477,0.008811292,0.008678167,0.008959059,0.009249313,0.010447601,0.011677847,0.013047571,0.014566322
51125,VA,Virginia,Nelson County,-0.040377349,-0.064672869,-0.117543531,0.010231792,0.010398709,0.010824784,0.011356187,0.012951352,0.014636846,0.016440356,0.018414764
51127,VA,Virginia,New Kent County,-0.034191337,-0.054768606,-0.09956091,0.016959383,0.017214575,0.018127325,0.019778867,0.021820838,0.02426915,0.026957631,0.030017272
51131,VA,Virginia,Northampton County,-0.019791387,-0.031609317,-0.057025157,0.021429619,0.021729961,0.022700497,0.024589258,0.026798929,0.029306056,0.032338152,0.035787375
51133,VA,Virginia,Northumberland County,-0.014369874,-0.023516885,-0.045085702,0.017229974,0.017694666,0.018627816,0.020022044,0.021962307,0.024102829,0.027001638,0.029834202
51135,VA,Virginia,Nottoway County,-0.00998524,-0.016152458,-0.030101676,0.014382813,0.014841477,0.015693615,0.016838808,0.019025351,0.021295297,0.023753654,0.026690599
51137,VA,Virginia,Orange County,-0.026157896,-0.042075443,-0.077306156,0.011163438,0.011444564,0.011901328,0.01258622,0.01420055,0.015976681,0.017937008,0.020106627
51139,VA,Virginia,Page County,-0.017460054,-0.028000438,-0.051052436,0.00919024,0.009238622,0.009617256,0.010123927,0.011441174,0.012778449,0.014424913,0.016201439
51141,VA,Virginia,Patrick County,-0.015014272,-0.024315335,-0.045442637,0.009927167,0.01001032,0.010283954,0.010888378,0.012527367,0.014114982,0.015928941,0.017932626
51143,VA,Virginia,Pittsylvania County,-0.028213313,-0.045488358,-0.084074477,0.011705206,0.01207062,0.012658506,0.013517457,0.015408027,0.017255205,0.019309576,0.021677285
51145,VA,Virginia,Powhatan County,-0.023542571,-0.037925152,-0.069944203,0.014022053,0.014303022,0.015143063,0.016159969,0.018099654,0.020203586,0.022599485,0.025288171
51147,VA,Virginia,Prince Edward County,-0.031764995,-0.050693093,-0.091267645,0.012817048,0.013203798,0.0138593,0.014722269,0.016653996,0.018790943,0.021117563,0.023860072
51149,VA,Virginia,Prince George County,-0.028213313,-0.045488358,-0.084074477,0.016958547,0.017219345,0.018177868,0.019823735,0.02199204,0.024535708,0.027470931,0.030717073
51153,VA,Virginia,Prince William County,-0.028213313,-0.045488358,-0.084074477,0.01095566,0.011286772,0.011909009,0.012550637,0.01396306,0.015639264,0.017370621,0.019768034
51155,VA,Virginia,Pulaski County,-0.017009974,-0.02766366,-0.052238979,0.008320992,0.008047322,0.008374146,0.00867101,0.009819398,0.010970476,0.012304171,0.013655538
51157,VA,Virginia,Rappahannock County,-0.006580158,-0.01096693,-0.02193386,0.009683645,0.009756826,0.010228219,0.010807527,0.01213667,0.013698087,0.015375638,0.017106759
51159,VA,Virginia,Richmond County,-0.017087407,-0.027506302,-0.050635409,0.016051164,0.016408551,0.01747986,0.018782012,0.020736907,0.022713568,0.025438247,0.02825415
51161,VA,Virginia,Roanoke County,-0.028213313,-0.045488358,-0.084074477,0.009337703,0.009229689,0.009541706,0.00982547,0.011044131,0.012322743,0.013795787,0.015460587
51163,VA,Virginia,Rockbridge County,-0.028213313,-0.045488358,-0.084074477,0.008966221,0.008988917,0.009470193,0.009899117,0.011073719,0.012372476,0.013884343,0.015503495
51165,VA,Virginia,Rockingham County,-0.028213313,-0.045488358,-0.084074477,0.008535875,0.00868064,0.008967303,0.009344377,0.010517278,0.011828286,0.013320981,0.014965726
51167,VA,Virginia,Russell County,-0.009832892,-0.015979568,-0.030120504,0.005803872,0.005620516,0.005590875,0.005733085,0.006743846,0.00774056,0.008852013,0.009820247
51169,VA,Virginia,Scott County,-0.015308173,-0.024876898,-0.046888544,0.004990247,0.004670065,0.004729526,0.004944838,0.006079641,0.007186492,0.008219304,0.009418566
51171,VA,Virginia,Shenandoah County,-0.023116472,-0.037573053,-0.070851306,0.008580027,0.00861534,0.009098852,0.00942138,0.010601586,0.011883422,0.013392682,0.014925261
51173,VA,Virginia,Smyth County,-0.016839204,-0.027241471,-0.050775528,0.007012733,0.006679098,0.006865089,0.007038195,0.008108911,0.009324053,0.010549952,0.01170991
51175,VA,Virginia,Southampton County,-0.028213313,-0.045488358,-0.084074477,0.019291989,0.019536025,0.020413058,0.022674246,0.025089843,0.027864625,0.031167022,0.035021385
51177,VA,Virginia,Spotsylvania County,-0.028213313,-0.045488358,-0.084074477,0.012182054,0.012454199,0.013087435,0.014131021,0.015762197,0.017654806,0.019817022,0.022241019
51179,VA,Virginia,Stafford County,-0.019942066,-0.032228829,-0.059921895,0.012044204,0.012312637,0.013080111,0.013797105,0.015344977,0.017130565,0.019167673,0.021853975
51181,VA,Virginia,Surry County,-0.001602001,-0.002670002,-0.005340004,0.018903044,0.018994232,0.020043553,0.021803896,0.0242045,0.026874097,0.029813187,0.033572721
51183,VA,Virginia,Sussex County,-0.01893062,-0.030470785,-0.056080451,0.017968057,0.018193111,0.019084723,0.020870148,0.023359563,0.025949817,0.029097721,0.032676895
51185,VA,Virginia,Tazewell County,-0.021569616,-0.034727777,-0.063958433,0.006458844,0.006208862,0.006312713,0.006416948,0.007318457,0.008259004,0.009385723,0.010327468
51187,VA,Virginia,Warren County,-0.014746358,-0.023881614,-0.044632804,0.008968524,0.00904078,0.009500147,0.010101905,0.011262617,0.012622832,0.014166771,0.015812627
51191,VA,Virginia,Washington County,-0.028213313,-0.045488358,-0.084074477,0.006528758,0.006297447,0.006364213,0.006564861,0.007626535,0.008806624,0.010132145,0.011402714
51193,VA,Virginia,Westmoreland County,-0.023096909,-0.037224542,-0.068732709,0.015077057,0.01544882,0.016377771,0.0176284,0.019479314,0.021421049,0.023888746,0.026652582
51195,VA,Virginia,Wise County,-0.028213313,-0.045488358,-0.084074477,0.0046925,0.00441034,0.004445684,0.004505963,0.005478422,0.006633264,0.007511925,0.008350096
51197,VA,Virginia,Wythe County,-0.030030698,-0.048461967,-0.089772549,0.007730327,0.007557476,0.007637032,0.008020097,0.009067879,0.01039685,0.011647347,0.012950241
51199,VA,Virginia,York County,-0.028213313,-0.045488358,-0.084074477,0.019633392,0.019984606,0.020942524,0.022776534,0.025054845,0.027637013,0.030690186,0.034293078
51510,VA,Virginia,Alexandria city,0,0,0,0.011690595,0.011900394,0.012457171,0.013187079,0.01465361,0.016329402,0.018178859,0.020490359
51515,VA,Virginia,Bedford city,-0.028213313,-0.045488358,-0.084074477,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51520,VA,Virginia,Bristol city,-0.028213313,-0.045488358,-0.084074477,0.005950891,0.005660541,0.005787804,0.006000279,0.00719474,0.008463729,0.009773168,0.011112275
51530,VA,Virginia,Buena Vista city,-0.028213313,-0.045488358,-0.084074477,0.009264361,0.009288293,0.009799227,0.010313745,0.011577358,0.012933516,0.014481328,0.016161129
51540,VA,Virginia,Charlottesville city,-0.028213313,-0.045488358,-0.084074477,0.010736864,0.010888433,0.011300662,0.011966163,0.013457296,0.015086052,0.017009472,0.019074559
51550,VA,Virginia,Chesapeake city,0,0,0,0.022652002,0.022960638,0.024234856,0.026585247,0.029044306,0.031959854,0.035329723,0.038750802
51560,VA,Virginia,Clifton Forge city,-0.028213313,-0.045488358,-0.084074477,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51570,VA,Virginia,Colonial Heights city,-0.028213313,-0.045488358,-0.084074477,0.016290082,0.016583963,0.017517946,0.018992675,0.021171304,0.023578916,0.026465517,0.029492926
51580,VA,Virginia,Covington city,-0.028213313,-0.045488358,-0.084074477,0.008256413,0.008231639,0.008519605,0.008712068,0.00979993,0.010725216,0.012016801,0.013375598
51590,VA,Virginia,Danville city,-0.028213313,-0.045488358,-0.084074477,0.012288545,0.012702087,0.013469529,0.014482199,0.016437513,0.018593544,0.020915538,0.023354813
51595,VA,Virginia,Emporia city,-0.028213313,-0.045488358,-0.084074477,0.01798444,0.018197195,0.019128187,0.020978878,0.023531396,0.026295944,0.029549066,0.032836849
51600,VA,Virginia,Fairfax city,-0.028213313,-0.045488358,-0.084074477,0.011293865,0.011518176,0.012072963,0.012748755,0.014135259,0.015718783,0.017615232,0.01985125
51610,VA,Virginia,Falls Church city,-0.028213313,-0.045488358,-0.084074477,0.011481735,0.011707745,0.01226314,0.012966503,0.014413103,0.01607944,0.017939519,0.020173727
51620,VA,Virginia,Franklin city,-0.028213313,-0.045488358,-0.084074477,0.0201992,0.02026512,0.021354793,0.023603449,0.026137532,0.028919758,0.032158666,0.036269899
51630,VA,Virginia,Fredericksburg city,-0.028213313,-0.045488358,-0.084074477,0.012424441,0.012695728,0.013450684,0.014309592,0.01587241,0.017752878,0.019800265,0.022648048
51640,VA,Virginia,Galax city,-0.028213313,-0.045488358,-0.084074477,0.008589593,0.008431318,0.00861194,0.009043601,0.010385506,0.011860678,0.013366711,0.014991742
51650,VA,Virginia,Hampton city,0,0,0,0.021051494,0.021496799,0.022597025,0.024546471,0.026949415,0.029719391,0.032910028,0.036549426
51660,VA,Virginia,Harrisonburg city,-0.028213313,-0.045488358,-0.084074477,0.008646403,0.008771757,0.009045278,0.009444888,0.010659091,0.011986905,0.013546211,0.015237279
51670,VA,Virginia,Hopewell city,-0.028213313,-0.045488358,-0.084074477,0.016307821,0.016553296,0.01762203,0.019192973,0.02128659,0.023747544,0.026642474,0.029801475
51678,VA,Virginia,Lexington city,-0.028213313,-0.045488358,-0.084074477,0.009150532,0.009157374,0.009618243,0.010046484,0.011240597,0.012582656,0.014107879,0.015697817
51680,VA,Virginia,Lynchburg city,-0.028213313,-0.045488358,-0.084074477,0.010512888,0.010633659,0.011140367,0.011757672,0.013249829,0.014778478,0.016619209,0.018626715
51683,VA,Virginia,Manassas city,-0.028213313,-0.045488358,-0.084074477,0.010818081,0.011142175,0.011743853,0.012469736,0.013866753,0.015515495,0.017301123,0.019589062
51685,VA,Virginia,Manassas Park city,-0.028213313,-0.045488358,-0.084074477,0.010838723,0.011186144,0.011788741,0.012514691,0.01390653,0.015568246,0.01738129,0.019676041
51690,VA,Virginia,Martinsville city,-0.028213313,-0.045488358,-0.084074477,0.010944569,0.011175105,0.011574154,0.012580043,0.014241178,0.016091258,0.017915382,0.020133368
51700,VA,Virginia,Newport News city,0,0,0,0.020169843,0.020618657,0.021506368,0.023426203,0.025858306,0.028502739,0.031667936,0.035287854
51710,VA,Virginia,Norfolk city,0,0,0,0.021918783,0.022427048,0.023370617,0.025752841,0.027946589,0.030743306,0.0339309,0.037635959
51720,VA,Virginia,Norton city,-0.028213313,-0.045488358,-0.084074477,0.004749497,0.004476548,0.004487134,0.004536457,0.005490578,0.006640326,0.007569137,0.008455795
51730,VA,Virginia,Petersburg city,-0.028213313,-0.045488358,-0.084074477,0.016388327,0.016605442,0.017634433,0.019158512,0.021335019,0.023785043,0.026664082,0.029796596
51735,VA,Virginia,Poquoson city,-0.028213313,-0.045488358,-0.084074477,0.020559621,0.020968349,0.022161672,0.023882613,0.02640949,0.029080398,0.032165351,0.035775745
51740,VA,Virginia,Portsmouth city,0,0,0,0.021918091,0.02230415,0.023393612,0.025609438,0.027849789,0.030653087,0.034009333,0.037585923
51750,VA,Virginia,Radford city,-0.028213313,-0.045488358,-0.084074477,0.008602908,0.008404658,0.008715021,0.008947952,0.010067982,0.011334094,0.012625475,0.014049304
51760,VA,Virginia,Richmond city,0,0,0,0.015245589,0.015622601,0.016456889,0.017863017,0.019896095,0.022111922,0.024742172,0.027649205
51770,VA,Virginia,Roanoke city,0,0,0,0.009528118,0.009420431,0.009808606,0.010200644,0.01140473,0.012666983,0.014186353,0.015827687
51775,VA,Virginia,Salem city,-0.028213313,-0.045488358,-0.084074477,0.009362449,0.009320458,0.009632597,0.009942479,0.011156547,0.012352215,0.013863596,0.015511193
51790,VA,Virginia,Staunton city,-0.028213313,-0.045488358,-0.084074477,0.008681548,0.008879983,0.009326977,0.00970785,0.010914242,0.012247263,0.013810592,0.015464297
51800,VA,Virginia,Suffolk city,0,0,0,0.021246767,0.021526502,0.022632105,0.024815406,0.027398711,0.030178627,0.033619239,0.037625756
51810,VA,Virginia,Virginia Beach city,0,0,0,0.023048303,0.023602193,0.0248779,0.027256147,0.029601013,0.032209573,0.0358044,0.039312588
51820,VA,Virginia,Waynesboro city,-0.028213313,-0.045488358,-0.084074477,0.009474258,0.009635364,0.00999367,0.010473085,0.011827448,0.013302072,0.01502196,0.01674224
51830,VA,Virginia,Williamsburg city,-0.028213313,-0.045488358,-0.084074477,0.019037565,0.01943294,0.020349035,0.022156792,0.024306762,0.026898518,0.029874512,0.033452825
51840,VA,Virginia,Winchester city,-0.028213313,-0.045488358,-0.084074477,0.00846459,0.008532357,0.008869277,0.009531896,0.010578209,0.011833894,0.01325679,0.014791881
53001,WA,Washington,Adams County,-0.021441573,-0.034477624,-0.063292761,0,0,0,0,0,0,0,0
53003,WA,Washington,Asotin County,-0.024747113,-0.039732733,-0.072659422,0,0,0,0,0,0,0,0
53005,WA,Washington,Benton County,-0.027807013,-0.044804503,-0.082676676,0,0,0,0,0,0,0,0
53007,WA,Washington,Chelan County,-0.037414928,-0.059769067,-0.10788698,0,0,0,0,0,0,0,0
53009,WA,Washington,Clallam County,-0.028996355,-0.04647536,-0.08461718,0,0,0,0,0,0,0,0
53011,WA,Washington,Clark County,-0.034337159,-0.055195389,-0.101241337,0,0,0,0,0,0,0,0
53013,WA,Washington,Columbia County,0,0,0,0,0,0,0,0,0,0,0
53015,WA,Washington,Cowlitz County,-0.024661474,-0.039876993,-0.074239395,0,0,0,0,0,0,0,0
53017,WA,Washington,Douglas County,-0.024794048,-0.039712848,-0.072178149,0,0,0,0,0,0,0,0
53019,WA,Washington,Ferry County,-0.004461898,-0.007436497,-0.014872994,0,0,0,0,0,0,0,0
53021,WA,Washington,Franklin County,-0.027324448,-0.043984438,-0.080965485,0,0,0,0,0,0,0,0
53023,WA,Washington,Garfield County,0,0,0,0,0,0,0,0,0,0,0
53025,WA,Washington,Grant County,-0.015776424,-0.025455202,-0.047135632,0,0,0,0,0,0,0,0
53027,WA,Washington,Grays Harbor County,-0.023625555,-0.038038951,-0.070061519,0,0,0,0,0,0,0,0
53029,WA,Washington,Island County,-0.022618685,-0.036342284,-0.06658471,0,0,0,0,0,0,0,0
53031,WA,Washington,Jefferson County,-0.042459437,-0.067874967,-0.122741509,0,0,0,0,0,0,0,0
53033,WA,Washington,King County,-0.055010303,-0.088585494,-0.163228434,0,0,0,0,0,0,0,0
53035,WA,Washington,Kitsap County,-0.022958435,-0.036850886,-0.067342496,0,0,0,0,0,0,0,0
53037,WA,Washington,Kittitas County,-0.046686432,-0.074539089,-0.134355841,0,0,0,0,0,0,0,0
53039,WA,Washington,Klickitat County,-0.01779652,-0.028822517,-0.053872459,0,0,0,0,0,0,0,0
53041,WA,Washington,Lewis County,-0.025113932,-0.040376537,-0.074093002,0,0,0,0,0,0,0,0
53043,WA,Washington,Lincoln County,-0.004417889,-0.007363148,-0.014726296,0,0,0,0,0,0,0,0
53045,WA,Washington,Mason County,-0.020201261,-0.032511121,-0.059812834,0,0,0,0,0,0,0,0
53047,WA,Washington,Okanogan County,-0.017714236,-0.028433892,-0.051963534,0,0,0,0,0,0,0,0
53049,WA,Washington,Pacific County,-0.029776809,-0.047499122,-0.085418228,0,0,0,0,0,0,0,0
53051,WA,Washington,Pend Oreille County,-0.013214511,-0.021253484,-0.039038816,0,0,0,0,0,0,0,0
53053,WA,Washington,Pierce County,-0.029948194,-0.048204747,-0.088719402,0,0,0,0,0,0,0,0
53055,WA,Washington,San Juan County,-0.0897759,-0.142433619,-0.25249927,0,0,0,0,0,0,0,0
53057,WA,Washington,Skagit County,-0.03237904,-0.052345863,-0.097405314,0,0,0,0,0,0,0,0
53059,WA,Washington,Skamania County,-0.07396387,-0.117193626,-0.207029544,0,0,0,0,0,0,0,0
53061,WA,Washington,Snohomish County,-0.035845619,-0.058052826,-0.108501225,0,0,0,0,0,0,0,0
53063,WA,Washington,Spokane County,-0.034097974,-0.054808306,-0.100519184,0,0,0,0,0,0,0,0
53065,WA,Washington,Stevens County,-0.014957907,-0.024141164,-0.044733267,0,0,0,0,0,0,0,0
53067,WA,Washington,Thurston County,-0.030541714,-0.048995843,-0.089410124,0,0,0,0,0,0,0,0
53069,WA,Washington,Wahkiakum County,0,0,0,0,0,0,0,0,0,0,0
53071,WA,Washington,Walla Walla County,-0.014682992,-0.023932021,-0.045435697,0,0,0,0,0,0,0,0
53073,WA,Washington,Whatcom County,-0.052939531,-0.085125556,-0.15626963,0,0,0,0,0,0,0,0
53075,WA,Washington,Whitman County,-0.023331197,-0.037536704,-0.069004596,0,0,0,0,0,0,0,0
53077,WA,Washington,Yakima County,-0.027597563,-0.04428648,-0.080880392,0,0,0,0,0,0,0,0
54001,WV,West Virginia,Barbour County,-0.021033582,-0.033626971,-0.060823445,0.00512476,0.005323379,0.005571208,0.0058976,0.006336293,0.006854264,0.007432997,0.008176955
54003,WV,West Virginia,Berkeley County,-0.021461186,-0.034602949,-0.063960273,0.007830234,0.007966736,0.008274173,0.008809139,0.009792499,0.010881863,0.012116849,0.013646974
54005,WV,West Virginia,Boone County,-0.013495255,-0.021674289,-0.039668468,0.004865476,0.004741018,0.00479898,0.004904438,0.005432463,0.006014278,0.006599296,0.007235671
54007,WV,West Virginia,Braxton County,-0.033147057,-0.053147092,-0.096853167,0.004655879,0.004732639,0.004965507,0.005238001,0.005568055,0.00612217,0.006623303,0.007149126
54009,WV,West Virginia,Brooke County,-0.021494021,-0.034615799,-0.06379754,0.002878915,0.002997337,0.003147713,0.003415554,0.00370615,0.00396216,0.004269952,0.004527276
54011,WV,West Virginia,Cabell County,-0.037999718,-0.060918157,-0.110970136,0.003962758,0.003755187,0.003777652,0.00410291,0.004540315,0.004931291,0.005430625,0.005911581
54013,WV,West Virginia,Calhoun County,0,0,0,0.004577169,0.004613687,0.004749097,0.0049865,0.005269951,0.0057128,0.006107367,0.006593979
54015,WV,West Virginia,Clay County,0,0,0,0.004963094,0.004880046,0.004988804,0.005137497,0.005647934,0.006060379,0.006620301,0.007242711
54017,WV,West Virginia,Doddridge County,0,0,0,0.00402134,0.004136392,0.004246791,0.004535762,0.004865501,0.005228073,0.005631234,0.006053916
54019,WV,West Virginia,Fayette County,-0.022101797,-0.035334166,-0.063908602,0.005602272,0.005523277,0.005554741,0.005705841,0.006337026,0.007010877,0.007640355,0.00845704
54021,WV,West Virginia,Gilmer County,0,0,0,0.004417001,0.004498165,0.004663991,0.004916379,0.00523109,0.005638266,0.006073682,0.006545012
54023,WV,West Virginia,Grant County,-0.017270682,-0.02771662,-0.050627921,0.006227964,0.006383082,0.006839231,0.007157563,0.008002493,0.008851257,0.009952139,0.011105869
54025,WV,West Virginia,Greenbrier County,-0.07058415,-0.111903012,-0.197988449,0.006847942,0.006869149,0.007094658,0.007230186,0.007928429,0.00875266,0.00969384,0.010658172
54027,WV,West Virginia,Hampshire County,-0.014162422,-0.022890783,-0.042571924,0.007223363,0.007499776,0.007882149,0.008410953,0.009254946,0.010253365,0.011443753,0.012825245
